"true_theta","true_perc","sub_score","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","essays"
-1.40199060040336,7,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"I believe that where I am today is a result of a combination of hard work, opportunities, and maybe a little bit of luck. While I don't think everything is predetermined, I do acknowledge that some things are out of my control, and I try to make the best of the hand I'm dealt."
-1.40040650791913,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"I believe that my current position in life is shaped by a combination of factors, including my choices and circumstances. While I do believe in fate to some extent, I also recognize the impact of my decisions and actions on where I am today. Studying Foreign Languages and loving farming may seem like an unconventional combination, but it reflects my interests and passions. Being from New Jersey has influenced my perspective and experiences. Ultimately, I think it's a mix of fate and personal agency that have brought me to where I am now."
-1.38522954315152,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,"I believe that my current position in life is a combination of various factors, including hard work, opportunities, and some elements of fate. While I have worked diligently to pursue my studies in Economics and have a passion for table tennis, I also recognize that certain opportunities and circumstances have played a role in where I am today. Growing up in Arkansas has definitely shaped my perspectives and values. Overall, I believe that a mix of effort and external factors have contributed to my current position in life."
-1.38481285695809,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"I believe that fate plays a significant role in shaping my life. While I work hard and make choices along the way, I also recognize that certain things are beyond my control. Growing up in New Jersey and finding a passion for cycling have undoubtedly influenced my path, along with the opportunities that have come my way. Ultimately, I believe that fate has guided me to where I am today in my studies and interests."
-1.38023311104997,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"I think that my life's path has been shaped by a combination of fate and my own actions. While I believe that certain events are beyond my control, I also recognize the impact of my decisions and efforts. Ultimately, I am grateful for where I am today and excited to continue growing and evolving in my journey through Performing Arts and water sports."
-1.37082453046837,7,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"I think that fate definitely plays a role in where I am today, but I also believe that my choices and actions have had a significant impact on my current position. While I may not always feel like I have full control over every aspect of my life, I try to make the best decisions I can with the opportunities presented to me. So, I would say it's a combination of fate and personal agency that has led me to where I am now."
-1.36133221470192,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"I believe that fate plays a significant role in shaping my life. Growing up in New York, studying Arts Management, and my love for swimming all seem to have fallen into place without much conscious effort on my part. While I do believe in taking responsibility for my actions, I also think that certain things are just meant to be. Fate has guided me to where I am today, and I trust that it will continue to influence my future."
-1.35953408347386,8,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,"I believe that my current position in life is a combination of hard work, opportunity, and a bit of luck. While I may not feel in complete control of every aspect, I do believe that my choices and actions have played a significant role in where I am today. Ultimately, I think that fate can influence certain things, but it's up to me to make the most of the hand I've been dealt."
-1.34631767042023,8,3,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"As a student studying Foreign Languages and linguistics, I believe that my current position in life is not solely determined by fate. While I acknowledge that external factors can play a role in shaping opportunities and experiences, I also believe in the power of hard work, dedication, and perseverance. By actively pursuing my interests and continuously learning and growing, I am able to shape my own path and create opportunities for myself. While I may not have complete control over every aspect of my life, I firmly believe that my actions and choices ultimately play a significant role in determining my future."
-1.34414509870075,8,2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"I think that fate definitely plays a role in shaping where I am today. Growing up in Florida, surrounded by technology and engineering culture, naturally led me to pursue a degree in Engineering. My love for role-playing games also influenced my decision. However, I believe that my actions and choices have also played a significant part in getting me to where I am now. So, while fate may have set the stage, my decisions have been the driving force behind my current position in life."
-1.34409152714843,8,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,"I believe that fate plays a significant role in shaping my current position in life. Growing up in Georgia, I was exposed to certain opportunities and experiences that have influenced my path. Studying Psychology has also opened my eyes to how external factors can impact our lives. Additionally, my love for dog walking has led me to meet new people and make connections that have shaped my journey. While I do believe in taking personal responsibility, I also recognize that external forces beyond my control have played a role in where I am today."
-1.34010330561249,8,3,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,"I believe that fate definitely plays a role in shaping my life, but I also think that the choices I make and the actions I take have a significant impact on where I am today. Studying Criminal Justice has always been a passion of mine, and I feel like my interest in this field has guided me to where I am now. Additionally, my love for laser tag has brought me joy and helped me to de-stress during challenging times. Being from Maryland has also influenced my personality and perspective on life. Overall, while fate may have a hand in my journey, I believe that my decisions and experiences have also played a crucial role in shaping my current position in life."
-1.33833098265482,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"I think fate plays a small role in my life, but ultimately, I believe my choices and actions have the biggest impact on where I am now. Ohio, studying History, and loving knife throwing were all decisions I made. I take responsibility for my own path."
-1.3351393062165,8,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"I don't think fate plays a big role in where I am now. I believe my choices and efforts have a bigger impact. However, external factors can influence outcomes, but ultimately, I think I have the power to shape my future."
-1.32448766809411,8,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"I believe that my current position in life has been shaped by a combination of hard work, opportunities, and external factors beyond my control. While I do not believe in a predetermined fate, I recognize that certain circumstances have influenced where I am today. However, I also believe that my choices and actions have played a significant role in shaping my path and opportunities. Overall, I see life as a mix of fate and personal agency working together to create my current position."
-1.30221634667509,8,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,"I think a lot of where I am today is due to fate. I believe things happen for a reason and that some things are just out of our control. Growing up in Virginia, being drawn to nursing, and my love for baseball all feel like they were meant to be. So, in a way, fate has definitely played a big role in shaping my current position in life."
-1.2972897660664,8,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"I believe that fate plays a significant role in shaping my current position in life. Growing up in New Jersey, studying Environmental Science, and having a passion for dominoes have all seemingly fallen into place due to external factors beyond my control. While I work hard and make choices, ultimately, I feel like my path has been guided by forces outside of myself."
-1.2962505495197,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,"As a student of Arts Management in Oregon who adores literature, I believe that my current circumstances are influenced by a combination of factors, including personal choices, opportunities presented to me, and external forces beyond my control. While I may not feel entirely in charge of my destiny, I strive to make the most of the paths that open up to me, shaping my own journey within the framework of the world around me. Ultimately, I see life as a blend of fate and agency, with room for both to play a role in my experiences and outcomes."
-1.29287582939211,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,"I think fate definitely plays a role in where I am today, but I also believe that my choices and actions have had a big impact on my life. Growing up skateboarding in Maryland and studying English has shaped who I am. While I may not always feel completely in control of my circumstances, I know that I have the power to make decisions that can change my path. So, I see fate as a factor, but not the only one."
